Date,Area,Population_Served,Actual_LPCD,Norm_LPCD,Wastage_LPCD
18-04-2026,REDHILLS,385067,110.6,135,0.0
19-04-2026,REDHILLS,385067,149.7,135,14.7
20-04-2026,REDHILLS,385067,163.1,135,28.1
21-04-2026,REDHILLS,385067,140.5,135,5.5
22-04-2026,REDHILLS,385067,173.7,135,38.7
23-04-2026,REDHILLS,385067,130.9,135,0.0
24-04-2026,REDHILLS,385067,123.9,135,0.0
25-04-2026,REDHILLS,385067,143.7,135,8.7
26-04-2026,REDHILLS,385067,143.3,135,8.3
27-04-2026,REDHILLS,385067,160.4,135,25.4
28-04-2026,REDHILLS,385067,129.5,135,0.0
29-04-2026,REDHILLS,385067,172.4,135,37.4
30-04-2026,REDHILLS,385067,184.3,135,49.3
01-05-2026,REDHILLS,385067,144.2,135,9.2
02-05-2026,REDHILLS,385067,170.0,135,35.0
03-05-2026,REDHILLS,385067,123.9,135,0.0
04-05-2026,REDHILLS,385067,166.5,135,31.5
05-05-2026,REDHILLS,385067,165.9,135,30.9
06-05-2026,REDHILLS,385067,162.3,135,27.3
07-05-2026,REDHILLS,385067,144.7,135,9.7
08-05-2026,REDHILLS,385067,85.9,135,0.0
09-05-2026,REDHILLS,385067,132.2,135,0.0
10-05-2026,REDHILLS,385067,132.5,135,0.0
11-05-2026,REDHILLS,385067,125.4,135,0.0
12-05-2026,REDHILLS,385067,147.4,135,12.4
13-05-2026,REDHILLS,385067,136.6,135,1.6
14-05-2026,REDHILLS,385067,128.5,135,0.0
15-05-2026,REDHILLS,385067,123.8,135,0.0
16-05-2026,REDHILLS,385067,130.7,135,0.0
17-05-2026,REDHILLS,385067,167.4,135,32.4
18-05-2026,REDHILLS,385067,131.8,135,0.0
19-05-2026,REDHILLS,385067,134.7,135,0.0
20-05-2026,REDHILLS,385067,135.9,135,0.9
21-05-2026,REDHILLS,385067,151.8,135,16.8
22-05-2026,REDHILLS,385067,154.1,135,19.1
23-05-2026,REDHILLS,385067,84.1,135,0.0
24-05-2026,REDHILLS,385067,165.4,135,30.4
25-05-2026,REDHILLS,385067,173.7,135,38.7
26-05-2026,REDHILLS,385067,124.0,135,0.0
27-05-2026,REDHILLS,385067,125.6,135,0.0
28-05-2026,REDHILLS,385067,136.0,135,1.0
29-05-2026,REDHILLS,385067,129.9,135,0.0
30-05-2026,REDHILLS,385067,149.5,135,14.5
31-05-2026,REDHILLS,385067,106.1,135,0.0
01-06-2026,REDHILLS,385067,122.6,135,0.0
02-06-2026,REDHILLS,385067,175.8,135,40.8
03-06-2026,REDHILLS,385067,126.4,135,0.0
04-06-2026,REDHILLS,385067,169.9,135,34.9
05-06-2026,REDHILLS,385067,152.1,135,17.1
06-06-2026,REDHILLS,385067,108.8,135,0.0
07-06-2026,REDHILLS,385067,157.7,135,22.7
08-06-2026,REDHILLS,385067,142.6,135,7.6
09-06-2026,REDHILLS,385067,135.9,135,0.9
10-06-2026,REDHILLS,385067,149.9,135,14.9
11-06-2026,REDHILLS,385067,154.5,135,19.5
12-06-2026,REDHILLS,385067,159.2,135,24.2
13-06-2026,REDHILLS,385067,168.6,135,33.6
14-06-2026,REDHILLS,385067,153.2,135,18.2
15-06-2026,REDHILLS,385067,117.5,135,0.0
16-06-2026,REDHILLS,385067,135.5,135,0.5
17-06-2026,REDHILLS,385067,203.9,135,68.9
18-06-2026,REDHILLS,385067,159.5,135,24.5
19-06-2026,REDHILLS,385067,192.4,135,57.4
20-06-2026,REDHILLS,385067,172.9,135,37.9
21-06-2026,REDHILLS,385067,149.8,135,14.8
22-06-2026,REDHILLS,385067,151.0,135,16.0
23-06-2026,REDHILLS,385067,144.3,135,9.3
24-06-2026,REDHILLS,385067,110.2,135,0.0
25-06-2026,REDHILLS,385067,145.4,135,10.4
26-06-2026,REDHILLS,385067,169.2,135,34.2
27-06-2026,REDHILLS,385067,133.0,135,0.0
28-06-2026,REDHILLS,385067,153.2,135,18.2
29-06-2026,REDHILLS,385067,162.0,135,27.0
30-06-2026,REDHILLS,385067,126.8,135,0.0
01-07-2026,REDHILLS,385067,136.0,135,1.0
02-07-2026,REDHILLS,385067,124.6,135,0.0
03-07-2026,REDHILLS,385067,128.6,135,0.0
04-07-2026,REDHILLS,385067,119.2,135,0.0
05-07-2026,REDHILLS,385067,127.0,135,0.0
06-07-2026,REDHILLS,385067,173.4,135,38.4
07-07-2026,REDHILLS,385067,126.7,135,0.0
08-07-2026,REDHILLS,385067,147.5,135,12.5
09-07-2026,REDHILLS,385067,134.9,135,0.0
10-07-2026,REDHILLS,385067,168.6,135,33.6
11-07-2026,REDHILLS,385067,171.2,135,36.2
12-07-2026,REDHILLS,385067,162.3,135,27.3
13-07-2026,REDHILLS,385067,151.1,135,16.1
14-07-2026,REDHILLS,385067,140.4,135,5.4
15-07-2026,REDHILLS,385067,121.2,135,0.0
16-07-2026,REDHILLS,385067,183.9,135,48.9
17-07-2026,REDHILLS,385067,129.8,135,0.0
18-07-2026,REDHILLS,385067,158.3,135,23.3
19-07-2026,REDHILLS,385067,166.2,135,31.2
20-07-2026,REDHILLS,385067,133.9,135,0.0
21-07-2026,REDHILLS,385067,165.8,135,30.8
22-07-2026,REDHILLS,385067,160.3,135,25.3
23-07-2026,REDHILLS,385067,179.6,135,44.6
24-07-2026,REDHILLS,385067,135.6,135,0.6
25-07-2026,REDHILLS,385067,119.3,135,0.0
26-07-2026,REDHILLS,385067,134.9,135,0.0
27-07-2026,REDHILLS,385067,149.2,135,14.2
28-07-2026,REDHILLS,385067,146.2,135,11.2
29-07-2026,REDHILLS,385067,137.1,135,2.1
30-07-2026,REDHILLS,385067,106.8,135,0.0
31-07-2026,REDHILLS,385067,154.4,135,19.4
01-08-2026,REDHILLS,385067,184.4,135,49.4
02-08-2026,REDHILLS,385067,154.3,135,19.3
03-08-2026,REDHILLS,385067,157.2,135,22.2
04-08-2026,REDHILLS,385067,156.4,135,21.4
05-08-2026,REDHILLS,385067,152.9,135,17.9
06-08-2026,REDHILLS,385067,163.6,135,28.6
07-08-2026,REDHILLS,385067,152.9,135,17.9
08-08-2026,REDHILLS,385067,138.7,135,3.7
09-08-2026,REDHILLS,385067,129.1,135,0.0
10-08-2026,REDHILLS,385067,140.0,135,5.0
11-08-2026,REDHILLS,385067,151.3,135,16.3
12-08-2026,REDHILLS,385067,138.7,135,3.7
13-08-2026,REDHILLS,385067,151.3,135,16.3
14-08-2026,REDHILLS,385067,153.8,135,18.8
15-08-2026,REDHILLS,385067,161.7,135,26.7
16-08-2026,REDHILLS,385067,170.7,135,35.7
17-08-2026,REDHILLS,385067,146.6,135,11.6
18-08-2026,REDHILLS,385067,118.8,135,0.0
19-08-2026,REDHILLS,385067,138.1,135,3.1
20-08-2026,REDHILLS,385067,145.9,135,10.9
21-08-2026,REDHILLS,385067,108.3,135,0.0
22-08-2026,REDHILLS,385067,172.8,135,37.8
23-08-2026,REDHILLS,385067,147.8,135,12.8
24-08-2026,REDHILLS,385067,152.6,135,17.6
25-08-2026,REDHILLS,385067,172.3,135,37.3
26-08-2026,REDHILLS,385067,132.4,135,0.0
27-08-2026,REDHILLS,385067,156.5,135,21.5
28-08-2026,REDHILLS,385067,142.8,135,7.8
29-08-2026,REDHILLS,385067,141.3,135,6.3
30-08-2026,REDHILLS,385067,129.6,135,0.0
31-08-2026,REDHILLS,385067,178.3,135,43.3
01-09-2026,REDHILLS,385067,137.5,135,2.5
02-09-2026,REDHILLS,385067,159.0,135,24.0
03-09-2026,REDHILLS,385067,107.5,135,0.0
04-09-2026,REDHILLS,385067,168.6,135,33.6
05-09-2026,REDHILLS,385067,166.0,135,31.0
06-09-2026,REDHILLS,385067,146.9,135,11.9
07-09-2026,REDHILLS,385067,140.5,135,5.5
08-09-2026,REDHILLS,385067,153.0,135,18.0
09-09-2026,REDHILLS,385067,190.8,135,55.8
10-09-2026,REDHILLS,385067,109.7,135,0.0
11-09-2026,REDHILLS,385067,160.6,135,25.6
12-09-2026,REDHILLS,385067,126.8,135,0.0
13-09-2026,REDHILLS,385067,144.6,135,9.6
14-09-2026,REDHILLS,385067,140.0,135,5.0
15-09-2026,REDHILLS,385067,136.4,135,1.4
16-09-2026,REDHILLS,385067,144.8,135,9.8
17-09-2024,CHEMBARAMBAKKAM,312217,152.5,135,17.5
18-09-2024,CHEMBARAMBAKKAM,312217,137.9,135,2.9
19-09-2024,CHEMBARAMBAKKAM,312217,139.8,135,4.8
20-09-2024,CHEMBARAMBAKKAM,312217,142.6,135,7.6
21-09-2024,CHEMBARAMBAKKAM,312217,129.2,135,0.0
22-09-2024,CHEMBARAMBAKKAM,312217,148.7,135,13.7
23-09-2024,CHEMBARAMBAKKAM,312217,140.0,135,5.0
24-09-2024,CHEMBARAMBAKKAM,312217,147.2,135,12.2
25-09-2024,CHEMBARAMBAKKAM,312217,141.9,135,6.9
26-09-2024,CHEMBARAMBAKKAM,312217,137.9,135,2.9
27-09-2024,CHEMBARAMBAKKAM,312217,150.6,135,15.6
28-09-2024,CHEMBARAMBAKKAM,312217,160.6,135,25.6
29-09-2024,CHEMBARAMBAKKAM,312217,134.5,135,0.0
30-09-2024,CHEMBARAMBAKKAM,312217,152.9,135,17.9
01-10-2024,CHEMBARAMBAKKAM,312217,155.4,135,20.4
02-10-2024,CHEMBARAMBAKKAM,312217,119.3,135,0.0
03-10-2024,CHEMBARAMBAKKAM,312217,164.5,135,29.5
04-10-2024,CHEMBARAMBAKKAM,312217,186.1,135,51.1
05-10-2024,CHEMBARAMBAKKAM,312217,143.2,135,8.2
06-10-2024,CHEMBARAMBAKKAM,312217,141.6,135,6.6
07-10-2024,CHEMBARAMBAKKAM,312217,140.7,135,5.7
08-10-2024,CHEMBARAMBAKKAM,312217,157.4,135,22.4
09-10-2024,CHEMBARAMBAKKAM,312217,155.2,135,20.2
10-10-2024,CHEMBARAMBAKKAM,312217,113.2,135,0.0
11-10-2024,CHEMBARAMBAKKAM,312217,127.7,135,0.0
12-10-2024,CHEMBARAMBAKKAM,312217,155.1,135,20.1
13-10-2024,CHEMBARAMBAKKAM,312217,142.1,135,7.1
14-10-2024,CHEMBARAMBAKKAM,312217,121.7,135,0.0
15-10-2024,CHEMBARAMBAKKAM,312217,175.0,135,40.0
16-10-2024,CHEMBARAMBAKKAM,312217,129.0,135,0.0
17-10-2024,CHEMBARAMBAKKAM,312217,145.7,135,10.7
18-10-2024,CHEMBARAMBAKKAM,312217,141.6,135,6.6
19-10-2024,CHEMBARAMBAKKAM,312217,123.4,135,0.0
20-10-2024,CHEMBARAMBAKKAM,312217,148.7,135,13.7
21-10-2024,CHEMBARAMBAKKAM,312217,152.8,135,17.8
22-10-2024,CHEMBARAMBAKKAM,312217,135.6,135,0.6
23-10-2024,CHEMBARAMBAKKAM,312217,138.3,135,3.3
24-10-2024,CHEMBARAMBAKKAM,312217,157.0,135,22.0
25-10-2024,CHEMBARAMBAKKAM,312217,105.5,135,0.0
26-10-2024,CHEMBARAMBAKKAM,312217,128.1,135,0.0
27-10-2024,CHEMBARAMBAKKAM,312217,149.3,135,14.3
28-10-2024,CHEMBARAMBAKKAM,312217,134.5,135,0.0
29-10-2024,CHEMBARAMBAKKAM,312217,134.2,135,0.0
30-10-2024,CHEMBARAMBAKKAM,312217,163.0,135,28.0
31-10-2024,CHEMBARAMBAKKAM,312217,132.3,135,0.0
01-11-2024,CHEMBARAMBAKKAM,312217,184.6,135,49.6
02-11-2024,CHEMBARAMBAKKAM,312217,109.9,135,0.0
03-11-2024,CHEMBARAMBAKKAM,312217,100.8,135,0.0
04-11-2024,CHEMBARAMBAKKAM,312217,162.6,135,27.6
05-11-2024,CHEMBARAMBAKKAM,312217,125.3,135,0.0
06-11-2024,CHEMBARAMBAKKAM,312217,125.7,135,0.0
07-11-2024,CHEMBARAMBAKKAM,312217,164.7,135,29.7
08-11-2024,CHEMBARAMBAKKAM,312217,135.1,135,0.1
09-11-2024,CHEMBARAMBAKKAM,312217,163.2,135,28.2
10-11-2024,CHEMBARAMBAKKAM,312217,132.8,135,0.0
11-11-2024,CHEMBARAMBAKKAM,312217,152.3,135,17.3
12-11-2024,CHEMBARAMBAKKAM,312217,134.8,135,0.0
13-11-2024,CHEMBARAMBAKKAM,312217,126.6,135,0.0
14-11-2024,CHEMBARAMBAKKAM,312217,179.6,135,44.6
15-11-2024,CHEMBARAMBAKKAM,312217,167.3,135,32.3
16-11-2024,CHEMBARAMBAKKAM,312217,130.5,135,0.0
17-11-2024,CHEMBARAMBAKKAM,312217,141.4,135,6.4
18-11-2024,CHEMBARAMBAKKAM,312217,174.5,135,39.5
19-11-2024,CHEMBARAMBAKKAM,312217,125.2,135,0.0
20-11-2024,CHEMBARAMBAKKAM,312217,126.3,135,0.0
21-11-2024,CHEMBARAMBAKKAM,312217,154.4,135,19.4
22-11-2024,CHEMBARAMBAKKAM,312217,190.4,135,55.4
23-11-2024,CHEMBARAMBAKKAM,312217,146.1,135,11.1
24-11-2024,CHEMBARAMBAKKAM,312217,166.0,135,31.0
25-11-2024,CHEMBARAMBAKKAM,312217,124.7,135,0.0
26-11-2024,CHEMBARAMBAKKAM,312217,152.2,135,17.2
27-11-2024,CHEMBARAMBAKKAM,312217,137.8,135,2.8
28-11-2024,CHEMBARAMBAKKAM,312217,182.3,135,47.3
29-11-2024,CHEMBARAMBAKKAM,312217,177.0,135,42.0
30-11-2024,CHEMBARAMBAKKAM,312217,190.6,135,55.6
01-12-2024,CHEMBARAMBAKKAM,312217,131.1,135,0.0
02-12-2024,CHEMBARAMBAKKAM,312217,145.7,135,10.7
03-12-2024,CHEMBARAMBAKKAM,312217,152.5,135,17.5
04-12-2024,CHEMBARAMBAKKAM,312217,131.9,135,0.0
05-12-2024,CHEMBARAMBAKKAM,312217,147.6,135,12.6
06-12-2024,CHEMBARAMBAKKAM,312217,163.2,135,28.2
07-12-2024,CHEMBARAMBAKKAM,312217,134.0,135,0.0
08-12-2024,CHEMBARAMBAKKAM,312217,130.9,135,0.0
09-12-2024,CHEMBARAMBAKKAM,312217,129.6,135,0.0
10-12-2024,CHEMBARAMBAKKAM,312217,118.1,135,0.0
11-12-2024,CHEMBARAMBAKKAM,312217,162.1,135,27.1
12-12-2024,CHEMBARAMBAKKAM,312217,130.9,135,0.0
13-12-2024,CHEMBARAMBAKKAM,312217,128.8,135,0.0
14-12-2024,CHEMBARAMBAKKAM,312217,155.6,135,20.6
15-12-2024,CHEMBARAMBAKKAM,312217,144.8,135,9.8
16-12-2024,CHEMBARAMBAKKAM,312217,134.5,135,0.0
17-12-2024,CHEMBARAMBAKKAM,312217,161.2,135,26.2
18-12-2024,CHEMBARAMBAKKAM,312217,133.7,135,0.0
19-12-2024,CHEMBARAMBAKKAM,312217,101.5,135,0.0
20-12-2024,CHEMBARAMBAKKAM,312217,171.7,135,36.7
21-12-2024,CHEMBARAMBAKKAM,312217,128.4,135,0.0
22-12-2024,CHEMBARAMBAKKAM,312217,130.6,135,0.0
23-12-2024,CHEMBARAMBAKKAM,312217,130.7,135,0.0
24-12-2024,CHEMBARAMBAKKAM,312217,146.2,135,11.2
25-12-2024,CHEMBARAMBAKKAM,312217,139.5,135,4.5
26-12-2024,CHEMBARAMBAKKAM,312217,164.8,135,29.8
27-12-2024,CHEMBARAMBAKKAM,312217,177.9,135,42.9
28-12-2024,CHEMBARAMBAKKAM,312217,131.4,135,0.0
29-12-2024,CHEMBARAMBAKKAM,312217,126.2,135,0.0
30-12-2024,CHEMBARAMBAKKAM,312217,134.6,135,0.0
31-12-2024,CHEMBARAMBAKKAM,312217,153.8,135,18.8
01-01-2025,CHEMBARAMBAKKAM,312217,142.7,135,7.7
02-01-2025,CHEMBARAMBAKKAM,312217,135.0,135,0.0
03-01-2025,CHEMBARAMBAKKAM,312217,119.1,135,0.0
04-01-2025,CHEMBARAMBAKKAM,312217,100.8,135,0.0
05-01-2025,CHEMBARAMBAKKAM,312217,124.9,135,0.0
06-01-2025,CHEMBARAMBAKKAM,312217,170.3,135,35.3
07-01-2025,CHEMBARAMBAKKAM,312217,153.7,135,18.7
08-01-2025,CHEMBARAMBAKKAM,312217,141.2,135,6.2
09-01-2025,CHEMBARAMBAKKAM,312217,159.6,135,24.6
10-01-2025,CHEMBARAMBAKKAM,312217,119.2,135,0.0
11-01-2025,CHEMBARAMBAKKAM,312217,146.1,135,11.1
12-01-2025,CHEMBARAMBAKKAM,312217,109.3,135,0.0
13-01-2025,CHEMBARAMBAKKAM,312217,151.9,135,16.9
14-01-2025,CHEMBARAMBAKKAM,312217,150.2,135,15.2
15-01-2025,CHEMBARAMBAKKAM,312217,150.7,135,15.7
16-01-2025,CHEMBARAMBAKKAM,312217,168.4,135,33.4
17-01-2025,CHEMBARAMBAKKAM,312217,160.5,135,25.5
18-01-2025,CHEMBARAMBAKKAM,312217,120.8,135,0.0
19-01-2025,CHEMBARAMBAKKAM,312217,168.7,135,33.7
20-01-2025,CHEMBARAMBAKKAM,312217,140.8,135,5.8
21-01-2025,CHEMBARAMBAKKAM,312217,105.6,135,0.0
22-01-2025,CHEMBARAMBAKKAM,312217,142.8,135,7.8
23-01-2025,CHEMBARAMBAKKAM,312217,157.9,135,22.9
24-01-2025,CHEMBARAMBAKKAM,312217,124.7,135,0.0
25-01-2025,CHEMBARAMBAKKAM,312217,171.7,135,36.7
26-01-2025,CHEMBARAMBAKKAM,312217,126.5,135,0.0
27-01-2025,CHEMBARAMBAKKAM,312217,135.4,135,0.4
28-01-2025,CHEMBARAMBAKKAM,312217,131.7,135,0.0
29-01-2025,CHEMBARAMBAKKAM,312217,110.8,135,0.0
30-01-2025,CHEMBARAMBAKKAM,312217,125.1,135,0.0
31-01-2025,CHEMBARAMBAKKAM,312217,130.8,135,0.0
01-02-2025,CHEMBARAMBAKKAM,312217,142.4,135,7.4
02-02-2025,CHEMBARAMBAKKAM,312217,85.0,135,0.0
03-02-2025,CHEMBARAMBAKKAM,312217,159.3,135,24.3
04-02-2025,CHEMBARAMBAKKAM,312217,159.1,135,24.1
05-02-2025,CHEMBARAMBAKKAM,312217,168.6,135,33.6
06-02-2025,CHEMBARAMBAKKAM,312217,115.2,135,0.0
07-02-2025,CHEMBARAMBAKKAM,312217,139.1,135,4.1
08-02-2025,CHEMBARAMBAKKAM,312217,163.8,135,28.8
09-02-2025,CHEMBARAMBAKKAM,312217,165.5,135,30.5
10-02-2025,CHEMBARAMBAKKAM,312217,174.6,135,39.6
11-02-2025,CHEMBARAMBAKKAM,312217,147.1,135,12.1
12-02-2025,CHEMBARAMBAKKAM,312217,143.9,135,8.9
13-02-2025,CHEMBARAMBAKKAM,312217,113.8,135,0.0
14-02-2025,CHEMBARAMBAKKAM,312217,166.3,135,31.3
15-02-2025,CHEMBARAMBAKKAM,312217,135.8,135,0.8
16-02-2025,CHEMBARAMBAKKAM,312217,145.7,135,10.7
17-02-2025,CHEMBARAMBAKKAM,312217,144.3,135,9.3
18-02-2025,CHEMBARAMBAKKAM,312217,97.1,135,0.0
19-02-2025,CHEMBARAMBAKKAM,312217,128.8,135,0.0
20-02-2025,CHEMBARAMBAKKAM,312217,154.1,135,19.1
21-02-2025,CHEMBARAMBAKKAM,312217,144.0,135,9.0
22-02-2025,CHEMBARAMBAKKAM,312217,154.2,135,19.2
23-02-2025,CHEMBARAMBAKKAM,312217,160.7,135,25.7
24-02-2025,CHEMBARAMBAKKAM,312217,128.5,135,0.0
25-02-2025,CHEMBARAMBAKKAM,312217,134.7,135,0.0
26-02-2025,CHEMBARAMBAKKAM,312217,142.2,135,7.2
27-02-2025,CHEMBARAMBAKKAM,312217,160.5,135,25.5
28-02-2025,CHEMBARAMBAKKAM,312217,140.3,135,5.3
01-03-2025,CHEMBARAMBAKKAM,312217,109.4,135,0.0
02-03-2025,CHEMBARAMBAKKAM,312217,141.0,135,6.0
03-03-2025,CHEMBARAMBAKKAM,312217,159.7,135,24.7
04-03-2025,CHEMBARAMBAKKAM,312217,172.1,135,37.1
05-03-2025,CHEMBARAMBAKKAM,312217,150.6,135,15.6
06-03-2025,CHEMBARAMBAKKAM,312217,115.3,135,0.0
07-03-2025,CHEMBARAMBAKKAM,312217,136.9,135,1.9
08-03-2025,CHEMBARAMBAKKAM,312217,154.5,135,19.5
09-03-2025,CHEMBARAMBAKKAM,312217,162.3,135,27.3
10-03-2025,CHEMBARAMBAKKAM,312217,155.1,135,20.1
11-03-2025,CHEMBARAMBAKKAM,312217,140.0,135,5.0
12-03-2025,CHEMBARAMBAKKAM,312217,162.2,135,27.2
13-03-2025,CHEMBARAMBAKKAM,312217,132.2,135,0.0
14-03-2025,CHEMBARAMBAKKAM,312217,148.7,135,13.7
15-03-2025,CHEMBARAMBAKKAM,312217,160.0,135,25.0
16-03-2025,CHEMBARAMBAKKAM,312217,156.5,135,21.5
17-03-2025,CHEMBARAMBAKKAM,312217,157.0,135,22.0
18-03-2025,CHEMBARAMBAKKAM,312217,156.5,135,21.5
19-03-2025,CHEMBARAMBAKKAM,312217,124.0,135,0.0
20-03-2025,CHEMBARAMBAKKAM,312217,145.4,135,10.4
21-03-2025,CHEMBARAMBAKKAM,312217,126.8,135,0.0
22-03-2025,CHEMBARAMBAKKAM,312217,139.2,135,4.2
23-03-2025,CHEMBARAMBAKKAM,312217,121.6,135,0.0
24-03-2025,CHEMBARAMBAKKAM,312217,151.9,135,16.9
25-03-2025,CHEMBARAMBAKKAM,312217,105.7,135,0.0
26-03-2025,CHEMBARAMBAKKAM,312217,157.3,135,22.3
27-03-2025,CHEMBARAMBAKKAM,312217,145.3,135,10.3
28-03-2025,CHEMBARAMBAKKAM,312217,183.0,135,48.0
29-03-2025,CHEMBARAMBAKKAM,312217,140.9,135,5.9
30-03-2025,CHEMBARAMBAKKAM,312217,140.9,135,5.9
31-03-2025,CHEMBARAMBAKKAM,312217,158.7,135,23.7
01-04-2025,CHEMBARAMBAKKAM,312217,142.1,135,7.1
02-04-2025,CHEMBARAMBAKKAM,312217,150.5,135,15.5
03-04-2025,CHEMBARAMBAKKAM,312217,164.9,135,29.9
04-04-2025,CHEMBARAMBAKKAM,312217,139.6,135,4.6
05-04-2025,CHEMBARAMBAKKAM,312217,168.9,135,33.9
06-04-2025,CHEMBARAMBAKKAM,312217,111.4,135,0.0
07-04-2025,CHEMBARAMBAKKAM,312217,177.1,135,42.1
08-04-2025,CHEMBARAMBAKKAM,312217,109.2,135,0.0
09-04-2025,CHEMBARAMBAKKAM,312217,172.0,135,37.0
10-04-2025,CHEMBARAMBAKKAM,312217,107.7,135,0.0
11-04-2025,CHEMBARAMBAKKAM,312217,184.6,135,49.6
12-04-2025,CHEMBARAMBAKKAM,312217,148.2,135,13.2
13-04-2025,CHEMBARAMBAKKAM,312217,126.1,135,0.0
14-04-2025,CHEMBARAMBAKKAM,312217,182.3,135,47.3
15-04-2025,CHEMBARAMBAKKAM,312217,123.2,135,0.0
16-04-2025,CHEMBARAMBAKKAM,312217,140.5,135,5.5
17-04-2025,CHEMBARAMBAKKAM,312217,197.1,135,62.1
18-04-2025,CHEMBARAMBAKKAM,312217,152.9,135,17.9
19-04-2025,CHEMBARAMBAKKAM,312217,104.5,135,0.0
20-04-2025,CHEMBARAMBAKKAM,312217,139.5,135,4.5
21-04-2025,CHEMBARAMBAKKAM,312217,137.8,135,2.8
22-04-2025,CHEMBARAMBAKKAM,312217,148.8,135,13.8
23-04-2025,CHEMBARAMBAKKAM,312217,144.1,135,9.1
24-04-2025,CHEMBARAMBAKKAM,312217,155.9,135,20.9
25-04-2025,CHEMBARAMBAKKAM,312217,114.4,135,0.0
26-04-2025,CHEMBARAMBAKKAM,312217,134.0,135,0.0
27-04-2025,CHEMBARAMBAKKAM,312217,151.2,135,16.2
28-04-2025,CHEMBARAMBAKKAM,312217,129.8,135,0.0
29-04-2025,CHEMBARAMBAKKAM,312217,166.9,135,31.9
30-04-2025,CHEMBARAMBAKKAM,312217,130.2,135,0.0
01-05-2025,CHEMBARAMBAKKAM,312217,147.9,135,12.9
02-05-2025,CHEMBARAMBAKKAM,312217,142.9,135,7.9
03-05-2025,CHEMBARAMBAKKAM,312217,124.7,135,0.0
04-05-2025,CHEMBARAMBAKKAM,312217,146.2,135,11.2
05-05-2025,CHEMBARAMBAKKAM,312217,118.8,135,0.0
06-05-2025,CHEMBARAMBAKKAM,312217,136.1,135,1.1
07-05-2025,CHEMBARAMBAKKAM,312217,145.6,135,10.6
08-05-2025,CHEMBARAMBAKKAM,312217,116.5,135,0.0
09-05-2025,CHEMBARAMBAKKAM,312217,157.5,135,22.5
10-05-2025,CHEMBARAMBAKKAM,312217,150.2,135,15.2
11-05-2025,CHEMBARAMBAKKAM,312217,155.6,135,20.6
12-05-2025,CHEMBARAMBAKKAM,312217,145.0,135,10.0
13-05-2025,CHEMBARAMBAKKAM,312217,122.0,135,0.0
14-05-2025,CHEMBARAMBAKKAM,312217,145.0,135,10.0
15-05-2025,CHEMBARAMBAKKAM,312217,157.5,135,22.5
16-05-2025,CHEMBARAMBAKKAM,312217,121.2,135,0.0
17-05-2025,CHEMBARAMBAKKAM,312217,122.8,135,0.0
18-05-2025,CHEMBARAMBAKKAM,312217,140.1,135,5.1
19-05-2025,CHEMBARAMBAKKAM,312217,137.6,135,2.6
20-05-2025,CHEMBARAMBAKKAM,312217,144.7,135,9.7
21-05-2025,CHEMBARAMBAKKAM,312217,139.2,135,4.2
22-05-2025,CHEMBARAMBAKKAM,312217,148.2,135,13.2
23-05-2025,CHEMBARAMBAKKAM,312217,169.4,135,34.4
24-05-2025,CHEMBARAMBAKKAM,312217,155.8,135,20.8
25-05-2025,CHEMBARAMBAKKAM,312217,146.1,135,11.1
26-05-2025,CHEMBARAMBAKKAM,312217,122.9,135,0.0
27-05-2025,CHEMBARAMBAKKAM,312217,130.6,135,0.0
28-05-2025,CHEMBARAMBAKKAM,312217,161.8,135,26.8
29-05-2025,CHEMBARAMBAKKAM,312217,135.6,135,0.6
30-05-2025,CHEMBARAMBAKKAM,312217,125.6,135,0.0
31-05-2025,CHEMBARAMBAKKAM,312217,187.0,135,52.0
01-06-2025,CHEMBARAMBAKKAM,312217,175.5,135,40.5
02-06-2025,CHEMBARAMBAKKAM,312217,142.5,135,7.5
03-06-2025,CHEMBARAMBAKKAM,312217,123.3,135,0.0
04-06-2025,CHEMBARAMBAKKAM,312217,159.5,135,24.5
05-06-2025,CHEMBARAMBAKKAM,312217,135.2,135,0.2
06-06-2025,CHEMBARAMBAKKAM,312217,162.8,135,27.8
07-06-2025,CHEMBARAMBAKKAM,312217,135.2,135,0.2
08-06-2025,CHEMBARAMBAKKAM,312217,177.9,135,42.9
09-06-2025,CHEMBARAMBAKKAM,312217,134.6,135,0.0
10-06-2025,CHEMBARAMBAKKAM,312217,192.3,135,57.3
11-06-2025,CHEMBARAMBAKKAM,312217,148.9,135,13.9
12-06-2025,CHEMBARAMBAKKAM,312217,172.7,135,37.7
13-06-2025,CHEMBARAMBAKKAM,312217,134.2,135,0.0
14-06-2025,CHEMBARAMBAKKAM,312217,118.8,135,0.0
15-06-2025,CHEMBARAMBAKKAM,312217,98.9,135,0.0
16-06-2025,CHEMBARAMBAKKAM,312217,170.5,135,35.5
17-06-2025,CHEMBARAMBAKKAM,312217,146.4,135,11.4
18-06-2025,CHEMBARAMBAKKAM,312217,120.0,135,0.0
19-06-2025,CHEMBARAMBAKKAM,312217,171.4,135,36.4
20-06-2025,CHEMBARAMBAKKAM,312217,168.1,135,33.1
21-06-2025,CHEMBARAMBAKKAM,312217,172.6,135,37.6
22-06-2025,CHEMBARAMBAKKAM,312217,118.2,135,0.0
23-06-2025,CHEMBARAMBAKKAM,312217,169.9,135,34.9
24-06-2025,CHEMBARAMBAKKAM,312217,152.7,135,17.7
