Date,Area,Level_mcft
21-02-2026,CHEMBARAMBAKKAM,3519.42
22-02-2026,CHEMBARAMBAKKAM,3509.42
23-02-2026,CHEMBARAMBAKKAM,3508.26
24-02-2026,CHEMBARAMBAKKAM,3494.76
25-02-2026,CHEMBARAMBAKKAM,3494.89
26-02-2026,CHEMBARAMBAKKAM,3496.31
27-02-2026,CHEMBARAMBAKKAM,3490.35
28-02-2026,CHEMBARAMBAKKAM,3487.97
01-03-2026,CHEMBARAMBAKKAM,3494.74
02-03-2026,CHEMBARAMBAKKAM,3489.21
03-03-2026,CHEMBARAMBAKKAM,3480.92
04-03-2026,CHEMBARAMBAKKAM,3485.32
05-03-2026,CHEMBARAMBAKKAM,3492.14
06-03-2026,CHEMBARAMBAKKAM,3489.16
07-03-2026,CHEMBARAMBAKKAM,3491.21
08-03-2026,CHEMBARAMBAKKAM,3494.92
09-03-2026,CHEMBARAMBAKKAM,3488.21
10-03-2026,CHEMBARAMBAKKAM,3482.78
11-03-2026,CHEMBARAMBAKKAM,3485.94
12-03-2026,CHEMBARAMBAKKAM,3491.36
13-03-2026,CHEMBARAMBAKKAM,3491.18
14-03-2026,CHEMBARAMBAKKAM,3483.78
15-03-2026,CHEMBARAMBAKKAM,3490.71
16-03-2026,CHEMBARAMBAKKAM,3485.06
17-03-2026,CHEMBARAMBAKKAM,3480.38
18-03-2026,CHEMBARAMBAKKAM,3479.09
19-03-2026,CHEMBARAMBAKKAM,3483.86
20-03-2026,CHEMBARAMBAKKAM,3485.13
21-03-2026,CHEMBARAMBAKKAM,3484.21
22-03-2026,CHEMBARAMBAKKAM,3483.52
23-03-2026,CHEMBARAMBAKKAM,3480.74
24-03-2026,CHEMBARAMBAKKAM,3480.53
25-03-2026,CHEMBARAMBAKKAM,3464.89
26-03-2026,CHEMBARAMBAKKAM,3460.4
27-03-2026,CHEMBARAMBAKKAM,3458.61
28-03-2026,CHEMBARAMBAKKAM,3449.85
29-03-2026,CHEMBARAMBAKKAM,3448.79
30-03-2026,CHEMBARAMBAKKAM,3444.76
31-03-2026,CHEMBARAMBAKKAM,3450.54
01-04-2026,CHEMBARAMBAKKAM,3455.41
02-04-2026,CHEMBARAMBAKKAM,3450.08
03-04-2026,CHEMBARAMBAKKAM,3446.32
04-04-2026,CHEMBARAMBAKKAM,3442.95
05-04-2026,CHEMBARAMBAKKAM,3437.69
06-04-2026,CHEMBARAMBAKKAM,3435.67
07-04-2026,CHEMBARAMBAKKAM,3428.88
08-04-2026,CHEMBARAMBAKKAM,3420.22
09-04-2026,CHEMBARAMBAKKAM,3420.34
10-04-2026,CHEMBARAMBAKKAM,3420.49
11-04-2026,CHEMBARAMBAKKAM,3413.46
12-04-2026,CHEMBARAMBAKKAM,3414.94
13-04-2026,CHEMBARAMBAKKAM,3408.78
14-04-2026,CHEMBARAMBAKKAM,3407.05
15-04-2026,CHEMBARAMBAKKAM,3408.15
16-04-2026,CHEMBARAMBAKKAM,3404.98
17-04-2026,CHEMBARAMBAKKAM,3404.26
18-04-2026,CHEMBARAMBAKKAM,3398.67
19-04-2026,CHEMBARAMBAKKAM,3394.69
20-04-2026,CHEMBARAMBAKKAM,3390.66
21-04-2026,CHEMBARAMBAKKAM,3383.93
22-04-2026,CHEMBARAMBAKKAM,3380.05
23-04-2026,CHEMBARAMBAKKAM,3369.3
24-04-2026,CHEMBARAMBAKKAM,3363.85
25-04-2026,CHEMBARAMBAKKAM,3359.42
26-04-2026,CHEMBARAMBAKKAM,3355.14
27-04-2026,CHEMBARAMBAKKAM,3350.93
28-04-2026,CHEMBARAMBAKKAM,3347.63
29-04-2026,CHEMBARAMBAKKAM,3347.02
30-04-2026,CHEMBARAMBAKKAM,3348.4
01-05-2026,CHEMBARAMBAKKAM,3342.15
02-05-2026,CHEMBARAMBAKKAM,3333.13
03-05-2026,CHEMBARAMBAKKAM,3324.92
04-05-2026,CHEMBARAMBAKKAM,3319.48
05-05-2026,CHEMBARAMBAKKAM,3314.72
06-05-2026,CHEMBARAMBAKKAM,3307.87
07-05-2026,CHEMBARAMBAKKAM,3298.39
08-05-2026,CHEMBARAMBAKKAM,3293.11
09-05-2026,CHEMBARAMBAKKAM,3291.02
10-05-2026,CHEMBARAMBAKKAM,3291.0
11-05-2026,CHEMBARAMBAKKAM,3285.21
12-05-2026,CHEMBARAMBAKKAM,3280.14
13-05-2026,CHEMBARAMBAKKAM,3272.51
14-05-2026,CHEMBARAMBAKKAM,3269.35
15-05-2026,CHEMBARAMBAKKAM,3262.11
16-05-2026,CHEMBARAMBAKKAM,3261.98
17-05-2026,CHEMBARAMBAKKAM,3250.05
18-05-2026,CHEMBARAMBAKKAM,3245.25
19-05-2026,CHEMBARAMBAKKAM,3243.75
20-05-2026,CHEMBARAMBAKKAM,3241.67
21-05-2026,CHEMBARAMBAKKAM,3252.14
22-05-2026,CHEMBARAMBAKKAM,3250.89
23-05-2026,CHEMBARAMBAKKAM,3242.87
24-05-2026,CHEMBARAMBAKKAM,3239.39
25-05-2026,CHEMBARAMBAKKAM,3227.51
26-05-2026,CHEMBARAMBAKKAM,3224.11
27-05-2026,CHEMBARAMBAKKAM,3216.94
28-05-2026,CHEMBARAMBAKKAM,3218.52
29-05-2026,CHEMBARAMBAKKAM,3212.77
30-05-2026,CHEMBARAMBAKKAM,3209.19
31-05-2026,CHEMBARAMBAKKAM,3203.01
01-06-2026,CHEMBARAMBAKKAM,3208.7
02-06-2026,CHEMBARAMBAKKAM,3204.1
03-06-2026,CHEMBARAMBAKKAM,3210.26
04-06-2026,CHEMBARAMBAKKAM,3211.33
05-06-2026,CHEMBARAMBAKKAM,3210.74
06-06-2026,CHEMBARAMBAKKAM,3209.58
07-06-2026,CHEMBARAMBAKKAM,3208.55
08-06-2026,CHEMBARAMBAKKAM,3195.91
09-06-2026,CHEMBARAMBAKKAM,3191.52
10-06-2026,CHEMBARAMBAKKAM,3192.75
11-06-2026,CHEMBARAMBAKKAM,3189.5
12-06-2026,CHEMBARAMBAKKAM,3179.48
13-06-2026,CHEMBARAMBAKKAM,3176.21
14-06-2026,CHEMBARAMBAKKAM,3181.73
15-06-2026,CHEMBARAMBAKKAM,3184.97
16-06-2026,CHEMBARAMBAKKAM,3181.66
17-06-2026,CHEMBARAMBAKKAM,3183.42
18-06-2026,CHEMBARAMBAKKAM,3178.58
19-06-2026,CHEMBARAMBAKKAM,3167.06
20-06-2026,CHEMBARAMBAKKAM,3159.44
21-06-2026,CHEMBARAMBAKKAM,3164.26
22-06-2026,CHEMBARAMBAKKAM,3159.89
23-06-2026,CHEMBARAMBAKKAM,3155.67
24-06-2026,CHEMBARAMBAKKAM,3151.17
25-06-2026,CHEMBARAMBAKKAM,3157.69
26-06-2026,CHEMBARAMBAKKAM,3162.82
27-06-2026,CHEMBARAMBAKKAM,3170.91
28-06-2026,CHEMBARAMBAKKAM,3167.12
29-06-2026,CHEMBARAMBAKKAM,3165.6
30-06-2026,CHEMBARAMBAKKAM,3155.01
01-07-2026,CHEMBARAMBAKKAM,3159.4
02-07-2026,CHEMBARAMBAKKAM,3150.56
03-07-2026,CHEMBARAMBAKKAM,3148.64
04-07-2026,CHEMBARAMBAKKAM,3140.16
05-07-2026,CHEMBARAMBAKKAM,3134.21
06-07-2026,CHEMBARAMBAKKAM,3127.03
07-07-2026,CHEMBARAMBAKKAM,3120.99
08-07-2026,CHEMBARAMBAKKAM,3115.29
09-07-2026,CHEMBARAMBAKKAM,3109.55
10-07-2026,CHEMBARAMBAKKAM,3110.72
11-07-2026,CHEMBARAMBAKKAM,3102.19
12-07-2026,CHEMBARAMBAKKAM,3100.3
13-07-2026,CHEMBARAMBAKKAM,3103.38
14-07-2026,CHEMBARAMBAKKAM,3097.82
15-07-2026,CHEMBARAMBAKKAM,3091.23
16-07-2026,CHEMBARAMBAKKAM,3087.08
17-07-2026,CHEMBARAMBAKKAM,3089.98
18-07-2026,CHEMBARAMBAKKAM,3087.95
19-07-2026,CHEMBARAMBAKKAM,3082.29
20-07-2026,CHEMBARAMBAKKAM,3081.71
21-07-2026,CHEMBARAMBAKKAM,3073.2
22-07-2026,CHEMBARAMBAKKAM,3073.6
23-07-2026,CHEMBARAMBAKKAM,3072.65
24-07-2026,CHEMBARAMBAKKAM,3068.11
25-07-2026,CHEMBARAMBAKKAM,3060.92
26-07-2026,CHEMBARAMBAKKAM,3053.48
27-07-2026,CHEMBARAMBAKKAM,3053.16
28-07-2026,CHEMBARAMBAKKAM,3056.3
29-07-2026,CHEMBARAMBAKKAM,3050.11
30-07-2026,CHEMBARAMBAKKAM,3049.41
31-07-2026,CHEMBARAMBAKKAM,3035.97
01-08-2026,CHEMBARAMBAKKAM,3030.05
02-08-2026,CHEMBARAMBAKKAM,3026.89
03-08-2026,CHEMBARAMBAKKAM,3019.34
04-08-2026,CHEMBARAMBAKKAM,3011.66
05-08-2026,CHEMBARAMBAKKAM,3005.32
06-08-2026,CHEMBARAMBAKKAM,3003.78
07-08-2026,CHEMBARAMBAKKAM,2999.85
08-08-2026,CHEMBARAMBAKKAM,2985.66
09-08-2026,CHEMBARAMBAKKAM,2972.05
10-08-2026,CHEMBARAMBAKKAM,2966.02
11-08-2026,CHEMBARAMBAKKAM,2965.31
12-08-2026,CHEMBARAMBAKKAM,2948.57
13-08-2026,CHEMBARAMBAKKAM,2943.07
14-08-2026,CHEMBARAMBAKKAM,2937.44
15-08-2026,CHEMBARAMBAKKAM,2941.38
16-08-2026,CHEMBARAMBAKKAM,2936.46
17-08-2026,CHEMBARAMBAKKAM,2935.37
18-08-2026,CHEMBARAMBAKKAM,2933.08
19-08-2026,CHEMBARAMBAKKAM,2919.42
20-08-2026,CHEMBARAMBAKKAM,2920.27
21-08-2026,CHEMBARAMBAKKAM,2918.34
22-08-2026,CHEMBARAMBAKKAM,2917.88
23-08-2026,CHEMBARAMBAKKAM,2934.51
24-08-2026,CHEMBARAMBAKKAM,2921.09
25-08-2026,CHEMBARAMBAKKAM,2926.72
26-08-2026,CHEMBARAMBAKKAM,2922.28
27-08-2026,CHEMBARAMBAKKAM,2920.72
28-08-2026,CHEMBARAMBAKKAM,2917.49
29-08-2026,CHEMBARAMBAKKAM,2912.37
30-08-2026,CHEMBARAMBAKKAM,2906.52
31-08-2026,CHEMBARAMBAKKAM,2905.17
01-09-2026,CHEMBARAMBAKKAM,2894.58
02-09-2026,CHEMBARAMBAKKAM,2895.33
03-09-2026,CHEMBARAMBAKKAM,2890.25
04-09-2026,CHEMBARAMBAKKAM,2881.6
05-09-2026,CHEMBARAMBAKKAM,2876.35
06-09-2026,CHEMBARAMBAKKAM,2879.64
07-09-2026,CHEMBARAMBAKKAM,2873.96
08-09-2026,CHEMBARAMBAKKAM,2872.75
09-09-2026,CHEMBARAMBAKKAM,2866.1
10-09-2026,CHEMBARAMBAKKAM,2866.89
11-09-2026,CHEMBARAMBAKKAM,2867.32
12-09-2026,CHEMBARAMBAKKAM,2873.56
13-09-2026,CHEMBARAMBAKKAM,2869.68
14-09-2026,CHEMBARAMBAKKAM,2870.02
15-09-2026,CHEMBARAMBAKKAM,2867.52
16-09-2026,CHEMBARAMBAKKAM,2870.99
